taxi_type,date,hour,rows,tip_rate,avg_tip,median_tip,tip_rate_next,avg_tip_next
yellow,2025-09-23,20,50,0.9,4.211600000000001,3.4,1.0,4.446140350877193
yellow,2025-09-23,21,57,1.0,4.446140350877193,3.72,0.9433962264150944,4.722641509433962
yellow,2025-09-23,22,53,0.9433962264150944,4.722641509433962,3.99,0.9375,5.1925
yellow,2025-09-24,0,19,0.8947368421052632,3.4805263157894735,3.15,1.0,3.3666666666666667
yellow,2025-09-24,1,6,1.0,3.3666666666666667,3.275,1.0,2.31
yellow,2025-09-24,2,1,1.0,2.31,2.31,0.75,3.17
yellow,2025-09-24,3,4,0.75,3.17,3.9,1.0,15.69
yellow,2025-09-24,4,1,1.0,15.69,15.69,0.8,6.142
yellow,2025-09-24,5,5,0.8,6.142,3.29,0.7857142857142857,3.015
yellow,2025-09-24,6,14,0.7857142857142857,3.015,3.505,0.8571428571428571,3.3761904761904757
yellow,2025-09-24,7,21,0.8571428571428571,3.3761904761904757,3.0,0.8148148148148148,3.3274074074074074
yellow,2025-09-24,8,27,0.8148148148148148,3.3274074074074074,3.51,0.8636363636363636,4.323409090909091
yellow,2025-09-24,9,44,0.8636363636363636,4.323409090909091,3.08,0.86,3.556
yellow,2025-09-24,10,50,0.86,3.556,2.64,0.8571428571428571,4.336734693877551
yellow,2025-09-24,11,49,0.8571428571428571,4.336734693877551,3.09,0.9591836734693877,3.8144897959183672
yellow,2025-09-24,12,49,0.9591836734693877,3.8144897959183672,3.36,0.90625,4.4921875
yellow,2025-09-24,13,64,0.90625,4.4921875,3.225,0.9682539682539683,4.888730158730159
yellow,2025-09-24,14,63,0.9682539682539683,4.888730158730159,3.65,0.9242424242424242,3.983484848484849
yellow,2025-09-24,15,66,0.9242424242424242,3.983484848484849,3.23,0.9661016949152542,6.140338983050847
yellow,2025-09-24,16,59,0.9661016949152542,6.140338983050847,3.93,0.8933333333333333,5.840133333333333
yellow,2025-09-24,17,75,0.8933333333333333,5.840133333333333,3.72,0.9545454545454546,5.073939393939394
yellow,2025-09-24,18,66,0.9545454545454546,5.073939393939394,3.6950000000000003,0.9428571428571428,3.9297142857142853
yellow,2025-09-24,19,70,0.9428571428571428,3.9297142857142853,3.62,0.9420289855072463,4.724057971014492
yellow,2025-09-24,20,69,0.9420289855072463,4.724057971014492,3.29,0.96,4.026133333333333
yellow,2025-09-24,21,75,0.96,4.026133333333333,3.41,0.9818181818181818,4.268727272727273
yellow,2025-09-24,22,55,0.9818181818181818,4.268727272727273,3.4,0.8787878787878788,5.356969696969697
yellow,2025-09-25,0,19,0.9473684210526315,5.368421052631579,3.71,0.8666666666666667,5.901333333333333
yellow,2025-09-25,1,15,0.8666666666666667,5.901333333333333,3.0,1.0,4.021428571428571
yellow,2025-09-25,2,7,1.0,4.021428571428571,2.75,0.8571428571428571,2.5742857142857143
yellow,2025-09-25,3,7,0.8571428571428571,2.5742857142857143,2.73,0.6666666666666666,8.936666666666667
yellow,2025-09-25,4,3,0.6666666666666666,8.936666666666667,2.3,0.8333333333333334,2.72
yellow,2025-09-25,5,6,0.8333333333333334,2.72,3.185,0.8421052631578947,4.412105263157895
yellow,2025-09-25,6,19,0.8421052631578947,4.412105263157895,3.1,0.8636363636363636,4.430227272727273
yellow,2025-09-25,7,44,0.8636363636363636,4.430227272727273,2.46,0.9142857142857143,3.6765714285714286
yellow,2025-09-25,8,35,0.9142857142857143,3.6765714285714286,3.0,0.8928571428571429,4.783214285714286
yellow,2025-09-25,9,56,0.8928571428571429,4.783214285714286,3.65,0.9310344827586207,4.925689655172413
yellow,2025-09-25,10,58,0.9310344827586207,4.925689655172413,3.51,0.9672131147540983,4.337213114754098
yellow,2025-09-25,11,61,0.9672131147540983,4.337213114754098,3.64,0.8714285714285714,5.593285714285714
yellow,2025-09-25,12,70,0.8714285714285714,5.593285714285714,3.51,0.8372093023255814,3.8899999999999997
yellow,2025-09-25,13,43,0.8372093023255814,3.8899999999999997,2.95,0.890625,5.1275
yellow,2025-09-25,14,64,0.890625,5.1275,3.435,0.9047619047619048,5.036031746031746
yellow,2025-09-25,15,63,0.9047619047619048,5.036031746031746,2.95,0.9032258064516129,5.395967741935484
yellow,2025-09-25,16,62,0.9032258064516129,5.395967741935484,4.04,0.9142857142857143,4.639285714285714
yellow,2025-09-25,17,70,0.9142857142857143,4.639285714285714,3.5999999999999996,0.9367088607594937,4.6455696202531644
yellow,2025-09-25,18,79,0.9367088607594937,4.6455696202531644,4.0,0.918918918918919,4.271756756756757
yellow,2025-09-25,19,74,0.918918918918919,4.271756756756757,3.085,0.9850746268656716,4.655820895522388
yellow,2025-09-25,20,67,0.9850746268656716,4.655820895522388,4.4,0.9367088607594937,4.147721518987342
yellow,2025-09-25,21,79,0.9367088607594937,4.147721518987342,3.29,0.9016393442622951,4.236229508196722
yellow,2025-09-25,22,61,0.9016393442622951,4.236229508196722,3.57,0.9193548387096774,5.110322580645161
yellow,2025-09-26,0,39,0.8717948717948718,4.305641025641025,3.01,0.7142857142857143,2.1392857142857142
yellow,2025-09-26,1,14,0.7142857142857143,2.1392857142857142,1.865,0.8,2.795
yellow,2025-09-26,2,10,0.8,2.795,3.04,0.875,3.1975
yellow,2025-09-26,3,8,0.875,3.1975,3.01,1.0,5.255
yellow,2025-09-26,4,10,1.0,5.255,3.0,0.75,5.325
yellow,2025-09-26,5,4,0.75,5.325,3.15,0.8333333333333334,4.134166666666666
yellow,2025-09-26,6,12,0.8333333333333334,4.134166666666666,2.665,0.9411764705882353,2.461764705882353
yellow,2025-09-26,7,17,0.9411764705882353,2.461764705882353,2.4,0.8536585365853658,5.219024390243902
yellow,2025-09-26,8,41,0.8536585365853658,5.219024390243902,3.23,0.88,5.5078
yellow,2025-09-26,9,50,0.88,5.5078,4.05,0.8793103448275862,4.044827586206896
yellow,2025-09-26,10,58,0.8793103448275862,4.044827586206896,2.8049999999999997,0.875,5.928958333333333
yellow,2025-09-26,11,48,0.875,5.928958333333333,4.35,0.88,4.5506
yellow,2025-09-26,12,50,0.88,4.5506,3.355,0.84375,4.9859375
yellow,2025-09-26,13,64,0.84375,4.9859375,3.37,0.9411764705882353,5.7614705882352935
yellow,2025-09-26,14,68,0.9411764705882353,5.7614705882352935,3.58,0.9107142857142857,5.599464285714285
yellow,2025-09-26,15,56,0.9107142857142857,5.599464285714285,3.365,0.9836065573770492,4.962786885245902
yellow,2025-09-26,16,61,0.9836065573770492,4.962786885245902,4.0,0.9696969696969697,5.94030303030303
yellow,2025-09-26,17,66,0.9696969696969697,5.94030303030303,3.87,0.8795180722891566,4.453614457831325
yellow,2025-09-26,18,83,0.8795180722891566,4.453614457831325,3.45,0.9285714285714286,3.919107142857143
yellow,2025-09-26,19,56,0.9285714285714286,3.919107142857143,3.08,0.9411764705882353,4.232205882352941
yellow,2025-09-26,20,68,0.9411764705882353,4.232205882352941,3.775,0.8955223880597015,4.145820895522387
yellow,2025-09-26,21,67,0.8955223880597015,4.145820895522387,3.3,0.9298245614035088,3.4356140350877196
yellow,2025-09-26,22,57,0.9298245614035088,3.4356140350877196,3.01,0.9423076923076923,5.739230769230769
yellow,2025-09-27,0,51,0.9411764705882353,3.780196078431372,3.15,0.9166666666666666,3.94
yellow,2025-09-27,1,36,0.9166666666666666,3.94,3.0,0.8,2.2696
yellow,2025-09-27,2,25,0.8,2.2696,2.45,0.8421052631578947,3.1457894736842102
yellow,2025-09-27,3,19,0.8421052631578947,3.1457894736842102,3.0,1.0,3.9444444444444446
yellow,2025-09-27,4,9,1.0,3.9444444444444446,3.29,0.8,4.616
yellow,2025-09-27,5,5,0.8,4.616,4.32,0.8571428571428571,4.735714285714286
yellow,2025-09-27,6,7,0.8571428571428571,4.735714285714286,2.95,1.0,9.716153846153846
yellow,2025-09-27,7,13,1.0,9.716153846153846,7.71,0.7619047619047619,3.1814285714285715
yellow,2025-09-27,8,21,0.7619047619047619,3.1814285714285715,2.39,0.8,2.9448000000000003
yellow,2025-09-27,9,25,0.8,2.9448000000000003,2.66,0.8974358974358975,4.765128205128205
yellow,2025-09-27,10,39,0.8974358974358975,4.765128205128205,3.09,0.92,3.69
yellow,2025-09-27,11,50,0.92,3.69,2.895,0.9206349206349206,3.7547619047619047
yellow,2025-09-27,12,63,0.9206349206349206,3.7547619047619047,3.0,0.84,3.6154
yellow,2025-09-27,13,50,0.84,3.6154,3.09,0.8909090909090909,3.7783636363636366
yellow,2025-09-27,14,55,0.8909090909090909,3.7783636363636366,2.81,0.873015873015873,4.385555555555556
yellow,2025-09-27,15,63,0.873015873015873,4.385555555555556,3.5,0.9142857142857143,3.9815714285714283
yellow,2025-09-27,16,70,0.9142857142857143,3.9815714285714283,3.365,0.9384615384615385,3.709076923076923
yellow,2025-09-27,17,65,0.9384615384615385,3.709076923076923,3.0,0.9104477611940298,3.769701492537313
yellow,2025-09-27,18,67,0.9104477611940298,3.769701492537313,3.35,0.9125,3.603625
yellow,2025-09-27,19,80,0.9125,3.603625,3.225,0.9354838709677419,4.163064516129032
yellow,2025-09-27,20,62,0.9354838709677419,4.163064516129032,3.6399999999999997,0.9012345679012346,3.151111111111111
yellow,2025-09-27,21,81,0.9012345679012346,3.151111111111111,2.85,0.9166666666666666,3.7801666666666667
yellow,2025-09-27,22,60,0.9166666666666666,3.7801666666666667,3.0,0.918918918918919,4.521756756756757
yellow,2025-09-28,0,52,0.8846153846153846,3.048076923076923,3.29,0.9318181818181818,3.6538636363636368
yellow,2025-09-28,1,44,0.9318181818181818,3.6538636363636368,2.94,0.8205128205128205,2.977948717948718
yellow,2025-09-28,2,39,0.8205128205128205,2.977948717948718,3.01,0.8,3.0927999999999995
yellow,2025-09-28,3,25,0.8,3.0927999999999995,2.45,0.8,3.13
yellow,2025-09-28,4,10,0.8,3.13,2.8,1.0,4.6866666666666665
yellow,2025-09-28,5,6,1.0,4.6866666666666665,2.935,0.75,5.38125
yellow,2025-09-28,6,8,0.75,5.38125,2.495,0.7857142857142857,4.007142857142857
yellow,2025-09-28,7,14,0.7857142857142857,4.007142857142857,3.165,0.7222222222222222,2.4894444444444446
yellow,2025-09-28,8,18,0.7222222222222222,2.4894444444444446,2.6550000000000002,0.9523809523809523,2.5904761904761906
yellow,2025-09-28,9,21,0.9523809523809523,2.5904761904761906,2.22,0.9183673469387755,3.550408163265306
yellow,2025-09-28,10,49,0.9183673469387755,3.550408163265306,2.94,0.8823529411764706,4.107450980392157
yellow,2025-09-28,11,51,0.8823529411764706,4.107450980392157,2.95,0.9107142857142857,4.400892857142857
yellow,2025-09-28,12,56,0.9107142857142857,4.400892857142857,3.255,0.95,4.57075
yellow,2025-09-28,13,40,0.95,4.57075,3.045,0.9310344827586207,4.362068965517241
yellow,2025-09-28,14,58,0.9310344827586207,4.362068965517241,3.0,0.8983050847457628,4.7013559322033895
yellow,2025-09-28,15,59,0.8983050847457628,4.7013559322033895,3.08,0.9682539682539683,5.75968253968254
yellow,2025-09-28,16,63,0.9682539682539683,5.75968253968254,4.07,0.9264705882352942,4.631911764705882
yellow,2025-09-28,17,68,0.9264705882352942,4.631911764705882,3.065,0.9215686274509803,4.2621568627450985
yellow,2025-09-28,18,51,0.9215686274509803,4.2621568627450985,3.38,0.9318181818181818,4.930681818181818
yellow,2025-09-28,19,44,0.9318181818181818,4.930681818181818,3.7199999999999998,0.9642857142857143,4.722142857142857
yellow,2025-09-28,20,56,0.9642857142857143,4.722142857142857,3.455,0.9512195121951219,4.437073170731707
yellow,2025-09-28,21,41,0.9512195121951219,4.437073170731707,3.85,0.9545454545454546,5.109545454545454
yellow,2025-09-28,22,44,0.9545454545454546,5.109545454545454,3.895,0.9444444444444444,5.638333333333333
yellow,2025-09-29,0,15,1.0,6.478666666666666,4.7,1.0,5.118
yellow,2025-09-29,1,5,1.0,5.118,4.0,1.0,3.3125
yellow,2025-09-29,2,4,1.0,3.3125,3.7800000000000002,1.0,11.8
yellow,2025-09-29,3,1,1.0,11.8,11.8,0.0,0.0
yellow,2025-09-29,4,1,0.0,0.0,0.0,0.6666666666666666,8.486666666666666
yellow,2025-09-29,5,3,0.6666666666666666,8.486666666666666,2.02,0.8666666666666667,3.4633333333333334
yellow,2025-09-29,6,15,0.8666666666666667,3.4633333333333334,3.34,0.9375,5.8034375
yellow,2025-09-29,7,32,0.9375,5.8034375,4.06,0.9487179487179487,4.296153846153847
yellow,2025-09-29,8,39,0.9487179487179487,4.296153846153847,3.2,0.9090909090909091,4.612727272727272
yellow,2025-09-29,9,33,0.9090909090909091,4.612727272727272,3.65,0.96,5.7702
yellow,2025-09-29,10,50,0.96,5.7702,4.35,0.8235294117647058,5.040980392156862
yellow,2025-09-29,11,51,0.8235294117647058,5.040980392156862,3.5,0.9444444444444444,3.8916666666666666
yellow,2025-09-29,12,36,0.9444444444444444,3.8916666666666666,3.045,0.8727272727272727,4.273454545454546
yellow,2025-09-29,13,55,0.8727272727272727,4.273454545454546,3.5,0.9111111111111111,5.454444444444444
yellow,2025-09-29,14,45,0.9111111111111111,5.454444444444444,3.69,0.9836065573770492,4.162295081967213
yellow,2025-09-29,15,61,0.9836065573770492,4.162295081967213,3.37,0.9464285714285714,5.543571428571428
yellow,2025-09-29,16,56,0.9464285714285714,5.543571428571428,3.91,0.9210526315789473,4.414736842105263
yellow,2025-09-29,17,76,0.9210526315789473,4.414736842105263,3.4450000000000003,0.9746835443037974,4.970253164556961
yellow,2025-09-29,18,79,0.9746835443037974,4.970253164556961,3.86,0.9298245614035088,4.772280701754386
yellow,2025-09-29,19,57,0.9298245614035088,4.772280701754386,3.45,0.9807692307692307,4.7057692307692305
yellow,2025-09-29,20,52,0.9807692307692307,4.7057692307692305,3.71,0.9387755102040817,3.97
yellow,2025-09-29,21,49,0.9387755102040817,3.97,3.57,0.9705882352941176,4.732352941176471
yellow,2025-09-29,22,34,0.9705882352941176,4.732352941176471,3.4749999999999996,0.9565217391304348,4.501304347826087
yellow,2025-09-30,0,18,1.0,6.918888888888889,4.9,0.8,2.988
yellow,2025-09-30,1,5,0.8,2.988,3.0,1.0,9.03
yellow,2025-09-30,2,1,1.0,9.03,9.03,1.0,3.57
yellow,2025-09-30,3,1,1.0,3.57,3.57,1.0,2.73
yellow,2025-09-30,4,1,1.0,2.73,2.73,0.7777777777777778,11.893333333333333
yellow,2025-09-30,5,9,0.7777777777777778,11.893333333333333,5.16,0.8571428571428571,4.5685714285714285
yellow,2025-09-30,6,21,0.8571428571428571,4.5685714285714285,2.72,0.8809523809523809,3.5366666666666666
yellow,2025-09-30,7,42,0.8809523809523809,3.5366666666666666,3.0,0.851063829787234,2.8508510638297873
yellow,2025-09-30,8,47,0.851063829787234,2.8508510638297873,2.39,0.8771929824561403,3.8331578947368423
yellow,2025-09-30,9,57,0.8771929824561403,3.8331578947368423,3.22,0.8913043478260869,3.6239130434782605
yellow,2025-09-30,10,46,0.8913043478260869,3.6239130434782605,3.1100000000000003,0.9487179487179487,4.757692307692308
yellow,2025-09-30,11,39,0.9487179487179487,4.757692307692308,3.09,0.9347826086956522,4.505217391304348
yellow,2025-09-30,12,46,0.9347826086956522,4.505217391304348,3.365,0.8450704225352113,5.61943661971831
yellow,2025-09-30,13,71,0.8450704225352113,5.61943661971831,3.8,0.9508196721311475,4.447540983606557
yellow,2025-09-30,14,61,0.9508196721311475,4.447540983606557,3.37,0.9402985074626866,5.06955223880597
yellow,2025-09-30,15,67,0.9402985074626866,5.06955223880597,3.5,0.927536231884058,4.746376811594203
yellow,2025-09-30,16,69,0.927536231884058,4.746376811594203,3.72,0.9468085106382979,4.404574468085107
yellow,2025-09-30,17,94,0.9468085106382979,4.404574468085107,3.545,0.9523809523809523,3.794285714285714
yellow,2025-09-30,18,84,0.9523809523809523,3.794285714285714,3.3049999999999997,0.9836065573770492,5.107049180327868
yellow,2025-09-30,19,61,0.9836065573770492,5.107049180327868,4.01,0.9859154929577465,4.665070422535211
yellow,2025-09-30,20,71,0.9859154929577465,4.665070422535211,3.43,0.9759036144578314,4.316626506024096
yellow,2025-09-30,21,83,0.9759036144578314,4.316626506024096,3.29,0.9629629629629629,3.98037037037037
yellow,2025-09-30,22,54,0.9629629629629629,3.98037037037037,3.3600000000000003,0.8928571428571429,5.382857142857143
yellow,2025-10-01,0,13,0.9230769230769231,4.473076923076923,4.1,0.7142857142857143,3.6557142857142857
yellow,2025-10-01,1,7,0.7142857142857143,3.6557142857142857,4.92,1.0,3.0033333333333334
yellow,2025-10-01,2,3,1.0,3.0033333333333334,3.15,1.0,3.99
yellow,2025-10-01,3,1,1.0,3.99,3.99,1.0,5.0
yellow,2025-10-01,4,1,1.0,5.0,5.0,0.3333333333333333,1.0033333333333332
yellow,2025-10-01,5,3,0.3333333333333333,1.0033333333333332,0.0,0.8333333333333334,6.14
yellow,2025-10-01,6,12,0.8333333333333334,6.14,3.965,0.9354838709677419,4.80741935483871
yellow,2025-10-01,7,31,0.9354838709677419,4.80741935483871,3.79,0.9487179487179487,3.638717948717949
yellow,2025-10-01,8,39,0.9487179487179487,3.638717948717949,2.67,0.9333333333333333,4.515777777777778
yellow,2025-10-01,9,45,0.9333333333333333,4.515777777777778,3.65,0.8571428571428571,3.125306122448979
yellow,2025-10-01,10,49,0.8571428571428571,3.125306122448979,2.5,0.8627450980392157,3.891764705882353
yellow,2025-10-01,11,51,0.8627450980392157,3.891764705882353,3.78,0.9122807017543859,4.306842105263158
yellow,2025-10-01,12,57,0.9122807017543859,4.306842105263158,3.16,0.8269230769230769,3.475769230769231
yellow,2025-10-01,13,52,0.8269230769230769,3.475769230769231,3.5700000000000003,0.9387755102040817,5.869183673469387
yellow,2025-10-01,14,49,0.9387755102040817,5.869183673469387,4.9,0.9565217391304348,5.198840579710145
yellow,2025-10-01,15,69,0.9565217391304348,5.198840579710145,3.51,0.9508196721311475,4.367049180327869
yellow,2025-10-01,16,61,0.9508196721311475,4.367049180327869,3.87,0.9166666666666666,4.74375
yellow,2025-10-01,17,72,0.9166666666666666,4.74375,3.31,0.9516129032258065,4.200967741935483
yellow,2025-10-01,18,62,0.9516129032258065,4.200967741935483,3.375,0.9605263157894737,4.036973684210526
yellow,2025-10-01,19,76,0.9605263157894737,4.036973684210526,3.38,0.95,3.2689999999999997
yellow,2025-10-01,20,40,0.95,3.2689999999999997,3.0,0.9821428571428571,4.162857142857143
yellow,2025-10-01,21,56,0.9821428571428571,4.162857142857143,3.885,0.9583333333333334,4.76
yellow,2025-10-01,22,48,0.9583333333333334,4.76,4.109999999999999,0.8787878787878788,5.143636363636364
yellow,2025-10-02,0,15,0.9333333333333333,4.418666666666667,3.99,1.0,5.6375
yellow,2025-10-02,1,8,1.0,5.6375,4.8,1.0,3.222
yellow,2025-10-02,4,3,1.0,8.88,5.7,0.8,3.406
yellow,2025-10-02,5,5,0.8,3.406,3.43,1.0,6.703333333333333
yellow,2025-10-02,6,6,1.0,6.703333333333333,3.4050000000000002,0.76,2.4628
yellow,2025-10-02,7,25,0.76,2.4628,2.1,0.8571428571428571,4.008
yellow,2025-10-02,8,35,0.8571428571428571,4.008,3.25,0.9736842105263158,3.406842105263158
yellow,2025-10-02,9,38,0.9736842105263158,3.406842105263158,2.9050000000000002,0.9215686274509803,4.420588235294117
yellow,2025-10-02,10,51,0.9215686274509803,4.420588235294117,3.65,0.9152542372881356,3.997627118644068
yellow,2025-10-02,11,59,0.9152542372881356,3.997627118644068,3.23,0.9183673469387755,3.2691836734693878
yellow,2025-10-02,12,49,0.9183673469387755,3.2691836734693878,2.81,0.8333333333333334,3.5656250000000003
yellow,2025-10-02,13,48,0.8333333333333334,3.5656250000000003,2.795,0.9452054794520548,4.977945205479452
yellow,2025-10-02,14,73,0.9452054794520548,4.977945205479452,3.51,0.9387755102040817,4.837755102040816
yellow,2025-10-02,15,49,0.9387755102040817,4.837755102040816,3.6,0.8333333333333334,3.726666666666667
yellow,2025-10-02,16,42,0.8333333333333334,3.726666666666667,3.24,0.9818181818181818,4.459272727272727
yellow,2025-10-02,17,55,0.9818181818181818,4.459272727272727,3.31,0.9759036144578314,4.393493975903615
yellow,2025-10-02,18,83,0.9759036144578314,4.393493975903615,3.16,0.9615384615384616,4.406410256410256
yellow,2025-10-02,19,78,0.9615384615384616,4.406410256410256,3.38,0.9298245614035088,4.2403508771929825
yellow,2025-10-02,20,57,0.9298245614035088,4.2403508771929825,3.55,0.9859154929577465,3.8725352112676057
yellow,2025-10-02,21,71,0.9859154929577465,3.8725352112676057,3.0,0.9402985074626866,4.327313432835821
yellow,2025-10-02,22,67,0.9402985074626866,4.327313432835821,3.0,1.0,3.6609677419354836
yellow,2025-10-03,0,15,0.9333333333333333,4.990666666666667,4.41,0.5714285714285714,1.7028571428571428
yellow,2025-10-03,1,7,0.5714285714285714,1.7028571428571428,1.0,1.0,2.648
yellow,2025-10-03,2,5,1.0,2.648,2.59,1.0,1.8166666666666667
yellow,2025-10-03,3,3,1.0,1.8166666666666667,2.0,0.5,1.155
yellow,2025-10-03,4,2,0.5,1.155,1.155,0.8333333333333334,8.945
yellow,2025-10-03,5,6,0.8333333333333334,8.945,4.635,0.75,4.1537500000000005
yellow,2025-10-03,6,8,0.75,4.1537500000000005,3.15,0.7352941176470589,2.3664705882352943
yellow,2025-10-03,7,34,0.7352941176470589,2.3664705882352943,2.17,0.925,3.57175
yellow,2025-10-03,8,40,0.925,3.57175,2.735,0.8409090909090909,3.7786363636363633
yellow,2025-10-03,9,44,0.8409090909090909,3.7786363636363633,2.5949999999999998,0.88,4.938
yellow,2025-10-03,10,50,0.88,4.938,3.8600000000000003,0.9183673469387755,3.5218367346938773
yellow,2025-10-03,11,49,0.9183673469387755,3.5218367346938773,2.95,1.0,4.592777777777777
yellow,2025-10-03,12,54,1.0,4.592777777777777,3.8600000000000003,0.9591836734693877,3.855102040816327
yellow,2025-10-03,13,49,0.9591836734693877,3.855102040816327,2.95,0.9411764705882353,5.747843137254901
yellow,2025-10-03,14,51,0.9411764705882353,5.747843137254901,3.25,0.9508196721311475,4.362295081967213
yellow,2025-10-03,15,61,0.9508196721311475,4.362295081967213,3.5,0.9090909090909091,4.623181818181819
yellow,2025-10-03,16,44,0.9090909090909091,4.623181818181819,3.9299999999999997,0.8769230769230769,3.559076923076923
yellow,2025-10-03,17,65,0.8769230769230769,3.559076923076923,3.17,0.96,4.121066666666667
yellow,2025-10-03,18,75,0.96,4.121066666666667,3.73,0.9183673469387755,3.630816326530612
yellow,2025-10-03,19,49,0.9183673469387755,3.630816326530612,3.6,0.9245283018867925,4.434905660377359
yellow,2025-10-03,20,53,0.9245283018867925,4.434905660377359,3.71,0.9402985074626866,3.377910447761194
yellow,2025-10-03,21,67,0.9402985074626866,3.377910447761194,2.87,0.9107142857142857,3.66125
yellow,2025-10-03,22,56,0.9107142857142857,3.66125,3.08,0.9534883720930233,4.102325581395349
yellow,2025-10-04,0,50,0.9,3.6860000000000004,3.15,1.0,3.7570588235294116
yellow,2025-10-04,1,34,1.0,3.7570588235294116,3.43,0.7894736842105263,3.166315789473684
yellow,2025-10-04,2,19,0.7894736842105263,3.166315789473684,2.17,1.0,2.7891666666666666
yellow,2025-10-04,3,12,1.0,2.7891666666666666,2.585,0.9230769230769231,4.392307692307693
yellow,2025-10-04,4,13,0.9230769230769231,4.392307692307693,4.13,1.0,13.66
yellow,2025-10-04,5,4,1.0,13.66,4.29,0.6666666666666666,3.9066666666666663
yellow,2025-10-04,6,3,0.6666666666666666,3.9066666666666663,5.0,0.9230769230769231,6.106153846153846
yellow,2025-10-04,7,13,0.9230769230769231,6.106153846153846,3.22,0.875,3.6133333333333333
yellow,2025-10-04,8,24,0.875,3.6133333333333333,2.46,0.75,2.2756250000000002
yellow,2025-10-04,9,32,0.75,2.2756250000000002,2.385,0.8620689655172413,2.8099999999999996
yellow,2025-10-04,10,29,0.8620689655172413,2.8099999999999996,2.53,0.8936170212765957,3.040425531914894
yellow,2025-10-04,11,47,0.8936170212765957,3.040425531914894,2.81,0.9433962264150944,3.5177358490566037
yellow,2025-10-04,12,53,0.9433962264150944,3.5177358490566037,3.09,0.9166666666666666,3.81375
yellow,2025-10-04,13,48,0.9166666666666666,3.81375,2.9699999999999998,0.9347826086956522,4.811739130434782
yellow,2025-10-04,14,46,0.9347826086956522,4.811739130434782,3.64,0.9230769230769231,4.434230769230769
yellow,2025-10-04,15,52,0.9230769230769231,4.434230769230769,3.51,0.9322033898305084,4.709322033898306
yellow,2025-10-04,16,59,0.9322033898305084,4.709322033898306,3.51,0.918918918918919,4.441756756756757
yellow,2025-10-04,17,74,0.918918918918919,4.441756756756757,3.23,0.9117647058823529,4.0775
yellow,2025-10-04,18,68,0.9117647058823529,4.0775,3.295,0.9482758620689655,3.5998275862068962
yellow,2025-10-04,19,58,0.9482758620689655,3.5998275862068962,3.15,0.9393939393939394,4.494393939393939
yellow,2025-10-04,20,66,0.9393939393939394,4.494393939393939,3.215,0.9642857142857143,4.713392857142857
yellow,2025-10-04,21,56,0.9642857142857143,4.713392857142857,3.71,0.9148936170212766,3.178510638297872
yellow,2025-10-04,22,47,0.9148936170212766,3.178510638297872,3.24,0.9787234042553191,4.466595744680851
yellow,2025-10-05,0,47,0.9361702127659575,3.198510638297872,3.15,0.86,3.3898
yellow,2025-10-05,1,50,0.86,3.3898,3.15,0.7391304347826086,2.2356521739130435
yellow,2025-10-05,2,23,0.7391304347826086,2.2356521739130435,2.0,0.9375,3.7225
yellow,2025-10-05,3,16,0.9375,3.7225,2.9450000000000003,0.8571428571428571,2.674285714285714
yellow,2025-10-05,4,7,0.8571428571428571,2.674285714285714,2.87,1.0,4.596666666666667
yellow,2025-10-05,5,3,1.0,4.596666666666667,3.01,0.8,8.809999999999999
yellow,2025-10-05,6,5,0.8,8.809999999999999,5.0,0.8,4.392
yellow,2025-10-05,7,5,0.8,4.392,2.8,0.9444444444444444,2.6261111111111113
yellow,2025-10-05,8,18,0.9444444444444444,2.6261111111111113,2.53,0.8484848484848485,4.008787878787879
yellow,2025-10-05,9,33,0.8484848484848485,4.008787878787879,3.0,0.9142857142857143,3.426571428571428
yellow,2025-10-05,10,35,0.9142857142857143,3.426571428571428,3.08,0.875,4.513958333333334
yellow,2025-10-05,11,48,0.875,4.513958333333334,2.955,0.9347826086956522,4.400217391304348
yellow,2025-10-05,12,46,0.9347826086956522,4.400217391304348,3.575,0.9166666666666666,5.419
yellow,2025-10-05,13,60,0.9166666666666666,5.419,3.65,0.9111111111111111,5.323333333333333
yellow,2025-10-05,14,45,0.9111111111111111,5.323333333333333,3.64,0.9795918367346939,5.947551020408163
yellow,2025-10-05,15,49,0.9795918367346939,5.947551020408163,3.65,0.86,4.7808
yellow,2025-10-05,16,50,0.86,4.7808,3.115,0.9166666666666666,5.086875
yellow,2025-10-05,17,48,0.9166666666666666,5.086875,3.22,0.9767441860465116,6.264883720930232
yellow,2025-10-05,18,43,0.9767441860465116,6.264883720930232,4.35,0.975,5.15
yellow,2025-10-05,19,40,0.975,5.15,3.33,0.9743589743589743,5.218205128205128
yellow,2025-10-05,20,39,0.9743589743589743,5.218205128205128,4.13,0.9259259259259259,7.236666666666667
yellow,2025-10-05,21,27,0.9259259259259259,7.236666666666667,4.29,1.0,9.113461538461538
yellow,2025-10-05,22,26,1.0,9.113461538461538,3.5700000000000003,0.8461538461538461,6.806153846153847
yellow,2025-10-06,0,7,0.8571428571428571,4.021428571428571,4.13,0.75,5.4475
yellow,2025-10-06,1,4,0.75,5.4475,2.725,1.0,4.85
yellow,2025-10-06,4,1,1.0,4.13,4.13,0.6666666666666666,12.513333333333335
yellow,2025-10-06,5,3,0.6666666666666666,12.513333333333335,16.69,0.9166666666666666,4.365
yellow,2025-10-06,6,12,0.9166666666666666,4.365,3.2249999999999996,0.8518518518518519,6.017037037037038
